"","Long","Lat","ID","Entity","Year","Time","Age","Sex","Disposition","TotL_ft","TotL_cm","SVL_cm","Weight_lbs","Weight_kg","Easting","Northing","GeneralLocation","Method","Additional_ID","County","Designation","Observer","Sentinel","EggCount","SizeEstimate","Percent_Hidden","SnakeTemp","AirTemp","ShadeTemp","GroundTemp","PavementTemp","BurowFeature","Microhabitat","Comments","Behavior","GlobalID","Breeding","Sector_I","Sector_II","Scout_2","Scout_3","Scout_4","Scout_5","Scout_Association","Date","timestamp"
"437",-81.5210125189485,26.0441761483244,"BP03-02JAN25","COSWFL",2025,"1218","Adult","Female","A",15.4,468,418,126,57.2,447877,2880680,"Faka Union Restoration, 106 Ave","Scout","","Collier",""," IB, IE, KF","George",NA,"",85,NA,NA,NA,NA,NA,"","","","Coiled","{EB293C3B-C887-444B-9E28-AE9A5A445C99}","","PSRP","South","","","","","direct",2025-01-02,"2025-01-02 1218"
"438",-81.5523749453443,25.9901644007186,"BP01-08JAN25","COSWFL",2025,"1213","Adult","Female","A",14.1,430,384,79,35.8,444722,2874715,"South of Miller Canal","Scout","","Collier",""," IB, IE, KaK, JE","Thor",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{14382125-E486-454B-9D65-D57A50663095}","YES","","South","","","","","",2025-01-09,"2025-01-09 1213"
"439",-81.6900267905484,26.070364393345,"BP01-09JAN25","COSWFL",2025,"1425","Adult","Male","A",11.2,341,300,38.05,17.27,430988,2883665,"Marco Raw Water","Scout","PYBI-114","Collier",""," IB, IE, KaK, JE","",NA,"",NA,NA,NA,NA,NA,NA,"","","Escaping to burrow ","","{6CAB5DD1-88F5-4C33-BF05-4800006FDCA3}","","","","","","","","",2025-01-09,"2025-01-09 1425"
"440",-81.486962584459,26.0329992644967,"BP02-27JAN25","COSWFL",2025,"1625","Adult","Female","A",14.3,435,385,98,44.4,451277,2879419,"","Scout","","Collier",""," IB, IE, KaK, JE","Connor",NA,"",NA,NA,NA,NA,NA,NA,"","","","Courting/Mating","{B8977E45-3B86-4F0B-B788-CB3DBD46DD97}","","PSRP","South","","","","","direct",2025-01-28,"2025-01-28 1625"
"441",-81.5196838676387,26.0509037808232,"BP02-28JAN25","COSWFL",2025,"1544","Adult","Female","A",14,428,378,86.4,39.2,448013,2881417,"E of Faka Union Restoration, 102 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Lincoln",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{74CF0E19-B828-43C2-A695-82653C3E654C}","","PSRP","","","","","","",2025-01-28,"2025-01-28 1544"
"442",-81.5183114809407,26.0693937350277,"BP01-28JAN25","COSWFL",2025,"1305","Adult","Female","A",13.9,423,373,91.2,41.38,448158,2883470,"","Scout","","Collier",""," IB, IE, KaK, JE","Walter",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{571A003F-FDBD-4C4F-AEBD-98D862AFEE0B}","","PSRP","","","","","","",2025-01-29,"2025-01-29 1305"
"443",-81.5892695488851,26.0261227209461,"BP01-29JAN25","COSWFL",2025,"1018","Adult","Female","A",16.4,501,448,140.5,63.74,441040,2878711,"New Land","Scout","","Collier",""," IB, IE, JE","Ronin",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{41E58084-3457-45AE-9F95-66A7CC959F49}","","North","East","","","","","indirect",2025-01-30,"2025-01-30 1018"
"444",-81.6515667789258,26.0628584084381,"BP03-29JAN25","COSWFL",2025,"1217","Adult","Female","A",NA,NA,289,132.5,60.09,434827,2882809,"N of Greenway Rd","Scout","BP03-29JAN25","Collier",""," IB, IE, JE","Poochie",NA,"",NA,NA,NA,NA,NA,NA,"","","","Basking","{330D0C82-C5D6-4598-AA3B-D8D663E516A7}","","North","East","","","","","direct",2025-01-30,"2025-01-30 1217"
"445",-81.6908519933074,26.0675322079376,"BP04-29JAN25","COSWFL",2025,"1320","Adult","Male","A",10.5,321,280,31.2,14.14,430901,2883346,"Marco Raw Water","Scout","","Collier",""," IB, IE, JE","KJ",NA,"",NA,NA,NA,NA,NA,NA,"","","Scout is KJ","","{D1BAF50A-E82B-468E-9791-D1145A1D0817}","","North","East","","","","","direct",2025-01-30,"2025-01-30 1320"
"446",-81.7273372139734,26.0564931601502,"BP01-31JAN25","COSWFL",2025,"1218","Adult","Male","A",7.8,237,207,12.5,5.7,427243,2882142,"N of Henderson Creek","Scout","","Collier",""," IB, IE, JE","Jensen",NA,"",NA,NA,NA,NA,NA,NA,"","","found nearby Jensen on crawl, female around and captured in a burrow","","{52DD0CE6-BF09-43BC-9855-9A7CCB9C8AB7}","","South","West","","","","","direct",2025-02-01,"2025-02-01 1218"
"447",-81.7273295856003,26.0564933186635,"BP02-31JAN25","COSWFL",2025,"1235","Adult","Female","A",9.2,280,248,27,12.2,427244,2882142,"N of Henderson Creek","Scout","","Collier",""," IB, IE, JE","Jensen",NA,"",NA,NA,NA,NA,NA,NA,"","","found in burrow (armadillo) near Jensen and small male","","{9F9B6415-DBDD-4448-BE1B-8F08C4FB7DCB}","","South","West","","","","","direct",2025-02-01,"2025-02-01 1235"
"448",-81.7123096063169,26.0119021369094,"BP01-03FEB25","COSWFL",2025,"1121","Adult","Female","A",11.9,364,323,70.9,32.1,428719,2877198,"Shell Island Rd","Scout","","Collier",""," IB, IE, KaK, JE","Kirkland",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{1950DBD3-D29C-4E54-A3FA-3B427E6F7517}","","South","West","","","","","",2025-02-03,"2025-02-03 1121"
"449",-81.7111180367952,26.0155859804907,"BP02-03FEB25","COSWFL",2025,"1219","Adult","Female","A",16.4,500,445,131.6,59.7,428838,2877603,"Shell Island Rd","Scout","","Collier",""," IB, IE, KaK, JE","Guy Bradley",NA,"",NA,NA,NA,NA,NA,NA,"GOTO","","Guy Bradley","","{985D0BFA-9CD9-431A-A490-13EBA62039E8}","","South","West","","","","","",2025-02-03,"2025-02-03 1219"
"450",-81.7825591927618,26.0711193462146,"BP01-05FEB25","COSWFL",2025,"1130","Adult","Female","A",10.8,329,291,41.62,18.85,421720,2883796,"Keewaydin","Scout","","Collier",""," IB, IE, KaK, JE","Charlie",NA,"",NA,NA,NA,NA,NA,NA,"GOTO","","","","{8B023C42-EF44-423D-85EA-437083003F56}","","South","West","","","","","direct",2025-02-05,"2025-02-05 1130"
"451",-81.7573483951209,26.0626546162859,"BP02-05FEB25","COSWFL",2025,"1219","Adult","Male","A",13.45,410,360,71.85,32.59,424242,2882840,"Sand Hill Rookery Bay","Scout","PYBI-116","Collier",""," IB, IE, KaK, JE","Harriett",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{DE0B55F7-3462-434D-A0AC-D771325BB0BC}","","South","West","","","","","direct",2025-02-05,"2025-02-05 1219"
"452",-81.6765318528723,26.0614509241103,"BP03-05FEB25","COSWFL",2025,"1430","Adult","Female","A",13.6,414,361,69.3,31.4,432331,2882671,"Winding Cypress","Scout","","Collier",""," IB, IE, KaK, JE","Franko",NA,"",NA,NA,NA,NA,NA,NA,"DILLO","","","","{F7659852-4ECC-4E2C-BD67-D6B1E46AA1D3}","","North","East","","","","","direct",2025-02-05,"2025-02-05 1430"
"453",-81.5244470444086,26.0423726567955,"BP01-07FEB25","COSWFL",2025,"1310","Adult","Female","A",14.24,434,385,114.7,52,447536,2880484,"W of Faka Union Restoration; 106 Ave","Scout","","Collier",""," IB, KF, JE","George",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{AA5D07AB-A1C8-417A-9A74-6D7305152151}","","","","","","","","direct",2025-02-08,"2025-02-08 1310"
"454",-81.5217484420299,26.0492040316906,"BP01-11FEB25","COSWFL",2025,"1238","Adult","Female","A",14.96,456,402,108.7,49.28,447790,2881196,"Faka Union Restoration; 104 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Lincoln",NA,"",NA,NA,NA,NA,NA,NA,"","","Found under downed oak tree roots with lincoln and George","","{FB649F1A-22D2-4444-AF71-5CB4F27B6D30}","","","","","","","","direct",2025-02-12,"2025-02-12 1238"
"455",-81.5244898949282,26.0606684283104,"BP02-11FEB25","COSWFL",2025,"1313","Adult","Female","A",14.9,455,401,112.8,51.16,447554,2882494,"W of Faka Union Restoration; 96 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Badger",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{ED21AD7B-5B96-4F86-93C5-1F9531E73F9C}","","","","","","","","direct",2025-02-12,"2025-02-12 1313"
"456",-81.5190192242016,26.0527282033601,"BP01-12FEB25","COSWFL",2025,"1449","Adult","Male","A",10.2,310,271,27,12.23,448088,2881618,"E of Faka Union Restoration; 102 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Denis",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{3FBC73DA-6095-43A2-99CE-2DFE8BF79D33}","","PSRP","South","","","","","",2025-02-13,"2025-02-13 1449"
"457",-81.5189476037722,26.052583426904,"BP02-12FEB25","COSWFL",2025,"1455","Adult","Female","A",11.98,365,319,54.1,24.54,448089,2881616,"E of Faka Union Restoration; 102 Ave","Scout","","Collier",""," IB, IE, KaK, JE","Denis",37,"",NA,NA,NA,NA,NA,NA,"","","","","{1E30A7C5-7FCF-4731-BF1E-885C3F87CBD8}","","PSRP","South","","","","","direct",2025-02-13,"2025-02-13 1455"
"458",-81.6876863808154,26.0662177053065,"BP05-13FEB25","COSWFL",2025,"1324","Adult","Male","A",NA,NA,NA,51.8,23.49,431212,2883197,"Marco Raw Water","Scout","","Collier",""," IB, IE, KaK, JE","KJ",NA,"",NA,NA,NA,NA,NA,NA,"","","Scouts are KJ and Reggie","","{93993BAE-AB42-47B8-8FBE-5F3A9DCBB133}","","North","East","Reggie","","","","",2025-02-13,"2025-02-13 1324"
"459",-81.6876863808154,26.0662177053065,"BP06-13FEB25","COSWFL",2025,"1324","Adult","Female","A",10.2,311,274,29.8,13.51,431212,2883197,"Marco Raw Water","Scout","","Collier",""," IB, IE, KaK, JE","KJ",24,"",NA,NA,NA,NA,NA,NA,"","","Scouts are KJ and Reggie","","{F38EEF09-7E26-4BD5-B2C1-DE5DEBF15A53}","","North","East","Reggie","","","","",2025-02-13,"2025-02-13 1324"
"460",-81.7475353550386,26.0651810762593,"BP01-13FEB25","COSWFL",2025,"1045","Adult","Female","A",15.48,472,422,139.4,63.22,425228,2883118,"W of Treviso Bay","Scout","","Collier",""," IB, IE, KaK, JE","Malcolm",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{FAB0BA3F-C1E2-4C02-B02C-68792868A73A}","","South","West","","","","","direct",2025-02-14,"2025-02-14 1045"
"461",-81.7475353550386,26.0651810762593,"BP02-13FEB25","COSWFL",2025,"1050","Adult","Male","A",8.89,271,241,16.1,7.31,425228,2883118,"W of Treviso Bay","Scout","","Collier",""," IB, IE, KaK, JE","Malcolm",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{AA9E3BAA-9EC0-4D9A-B3AC-AFEFB7BCDF6B}","","South","West","","","","","direct",2025-02-14,"2025-02-14 1050"
"462",-81.7475353550386,26.0651810762593,"BP03-13FEB25","COSWFL",2025,"1050","Adult","Male","A",10.4,317,278,30.7,13.91,425228,2883118,"W of Treviso Bay","Scout","","Collier",""," IB, IE, KaK, JE","Malcolm",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{E62EB23B-5733-4340-94EF-2ECEB1F54374}","","South","West","","","","","direct",2025-02-14,"2025-02-14 1050"
"463",-81.7475353550386,26.0651810762593,"BP04-13FEB25","COSWFL",2025,"1050","Adult","Male","A",11.9,364,319,50.5,22.88,425228,2883118,"W of Treviso Bay","Scout","","Collier",""," IB, IE, KaK, JE","Malcolm",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{E112246B-B2F0-4D9F-B676-23EEDB65A8EA}","","South","West","","","","","direct",2025-02-14,"2025-02-14 1050"
"464",-81.7610336374465,26.0787406687997,"BP01-18FEB25","COSWFL",2025,"1045","Adult","Female","A",13.9,423,370,94.5,42.9,423890,2884622,"Isles of Collier","Scout","","Collier",""," IB, IE, KaK, JE","Luther",NA,"",NA,NA,NA,NA,NA,NA,"","","7 snake aggregation, one male escape","","{E6C05007-E18C-493E-93D7-9B758CB5C16F}","","South","West","","","","","direct",2025-02-19,"2025-02-19 1045"
"465",-81.7610336374465,26.0787406687997,"BP02-18FEB25","COSWFL",2025,"1045","Adult","Male","A",13,397,351,60.6,27.5,423890,2884622,"Isles of Collier","Scout","","Collier",""," IB, IE, KaK, JE","Luther",NA,"",NA,NA,NA,NA,NA,NA,"","","7 snake aggregation, one male escape","","{36393109-05CE-4BFA-B93E-2B7B158D5956}","","South","West","","","","","direct",2025-02-19,"2025-02-19 1045"
"466",-81.7610336374465,26.0787406687997,"BP03-18FEB25","COSWFL",2025,"1045","Adult","Male","A",10.3,313,272,28,12.7,423890,2884622,"Isles of Collier","Scout","","Collier",""," IB, IE, KaK, JE","Luther",NA,"",NA,NA,NA,NA,NA,NA,"","","7 snake aggregation, one male escape","","{DC923AA1-BC32-412E-B9E0-9F8AF0343807}","","South","West","","","","","direct",2025-02-19,"2025-02-19 1045"
"467",-81.7610336374465,26.0787406687997,"BP04-18FEB25","COSWFL",2025,"1045","Adult","Male","A",8.2,249,220,11.4,5.2,423890,2884622,"Isles of Collier","Scout","","Collier",""," IB, IE, KaK, JE","Luther",NA,"",NA,NA,NA,NA,NA,NA,"","","7 snake aggregation, one male escape","","{EEFC3E63-0A9F-4BB0-8BCC-22C2DF36F2FB}","","South","West","","","","","direct",2025-02-19,"2025-02-19 1045"
"468",-81.5207470303552,26.0578068125109,"BP04-19FEB25","COSWFL",2025,"1220","Adult","Female","A",15.4,469,411,111,50.3,447910,2882190,"E of Faka Union Restoration; 98 Ave","Scout","","Collier",""," IB, IE, JE","Stuart",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{CE28B745-D932-419A-BF85-AB5F91708FFC}","","","","","","","","direct",2025-02-19,"2025-02-19 1220"
"469",-81.7610336374465,26.0787406687997,"BP05-18FEB25","COSWFL",2025,"1045","Adult","Male","A",7.4,227,196,10.3,4.7,423890,2884622,"Isles of Collier","Scout","","Collier",""," IB, IE, KaK, JE","Luther",NA,"",NA,NA,NA,NA,NA,NA,"","","7 snake aggregation, one male escape","","{68668C51-EA0A-4662-B877-A93688C17187}","","South","West","","","","","direct",2025-02-19,"2025-02-19 1045"
"470",-81.5207511739581,26.0578248810682,"BP05-19FEB25","COSWFL",2025,"1220","Adult","Male","A",10.8,329,286,30.3,13.8,447910,2882192,"E of Faka Union Restoration; 98 Ave","Scout","","Collier",""," IB, IE, JE","Stuart",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{E544A3D0-229C-4F7A-A59E-B86AB0AB42C7}","","PSRP","South","","","","","direct",2025-02-19,"2025-02-19 1220"
"471",-81.5253319316746,26.0230320648118,"BP01-19FEB25","COSWFL",2025,"1038","Adult","Male","A",11.3,343,300,35.9,16.3,447427,2878350,"W of Faka Union Restoration; 118 Ave","Scout","","Collier",""," IB, IE, JE","Midas",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{2B5E2AC5-C518-44EA-8A33-6A8A52D38756}","","PSRP","South","","","","","direct",2025-02-20,"2025-02-20 1038"
"472",-81.5256591697699,26.0502354683124,"BP02-19FEB25","COSWFL",2025,"1145","Adult","Male","A",10.6,323,282,31.6,14.3,447413,2881352,"W of Faka Union Restoration; 102 Ave","Scout","","Collier",""," IB, IE, JE","Lincoln",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{E919209A-63B6-4184-8749-A1F1E725412F}","","PSRP","South","","","","","direct",2025-02-20,"2025-02-20 1145"
"473",-81.5256591697699,26.0502354683124,"BP03-19FEB25","COSWFL",2025,"1145","Adult","Female","A",14.6,445,397,99.6,45.2,447413,2881352,"W of Faka Union Restoration; 102 Ave","Scout","","Collier",""," IB, IE, JE","Lincoln",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{FDA017AE-4795-46BA-93BA-50AE88234ECB}","","","","","","","","direct",2025-02-20,"2025-02-20 1145"
"474",-81.520914160203,26.0577306079016,"BP06-19FEB25","COSWFL",2025,"1222","Adult","Male","A",11.8,361,316,41.8,19,447893,2882184,"E of Faka Union Restoration; 98 Ave","Scout","","Collier",""," IB, IE, JE","Stuart",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{A5008A5C-2C0E-4213-B36E-73DC55F296B9}","","PSRP","South","","","","","direct",2025-02-20,"2025-02-20 1222"
"475",-81.5147223139548,26.0653743453155,"BP07-19FEB25","COSWFL",2025,"1318","Adult","Female","A",10.5,320,281,35.5,16.6,448516,2883024,"W of DeSoto Blvd; 95 Ave","Scout","","Collier",""," IB, IE, JE","Dion",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{F8FABFA7-8BEA-4928-98D9-01C34B2F6D29}","","PSRP","North","","","","","direct",2025-02-20,"2025-02-20 1318"
"476",-81.5146799391713,26.0655170369598,"BP08-19FEB25","COSWFL",2025,"1322","Adult","Male","A",10.7,327,285,30.1,13.7,448520,2883043,"W of DeSoto Blvd; 95 Ave","Scout","","Collier",""," IB, IE, JE","Dion",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{0C892046-CE78-49DC-9D3E-6429E796663E}","","PSRP","South","","","","","direct",2025-02-20,"2025-02-20 1322"
"477",-81.6500628360978,26.0030193454831,"BP01-20FEB25","COSWFL",2025,"1230","Adult","Female","A",15.6,476,421,121.6,55.14,434943,2876181,"S of Fiddler’s Agricultural","Scout","","Collier",""," IB, IE, AF, JE","Ziggy",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{417D9E8B-B545-4148-9E77-6B6C9380C42B}","","","","","","","","direct",2025-02-21,"2025-02-21 1230"
"478",-81.6494783310304,26.0613331263413,"BP02-20FEB25","COSWFL",2025,"1430","Adult","Female","A",15.1,460,409,89.42,40.56,435029,2882639,"Wiggins","Scout","","Collier",""," IB, IE, AF, JE","Poochie",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{925DB134-322F-4359-804B-46003460469F}","","","","","","","","direct",2025-02-21,"2025-02-21 1430"
"479",-81.6494783310304,26.0613331263413,"BP03-20FEB25","COSWFL",2025,"1430","Adult","Male","A",8.6,262,229,12.5,5.67,435029,2882639,"Wiggins","Scout","","Collier",""," IB, IE, AF, JE","Poochie",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{25B18A3C-E175-4E3A-AF8A-BAB02A1C448E}","","","","","","","","direct",2025-02-21,"2025-02-21 1430"
"480",-81.6794231793552,26.0745250817683,"BP04-20FEB25","COSWFL",2025,"1537","Adult","Female","A",13.6,415,365,75.88,34.42,432042,2884110,"Winding Cypress","Scout","","Collier",""," IB, IE, AF, JE","Franko",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{C961A439-BF54-405F-9781-ED45385675B1}","","","","","","","","direct",2025-02-21,"2025-02-21 1537"
"481",-81.5083578346134,25.9918308839735,"BP01-21FEB25","COSWFL",2025,"1320","Adult","Female","A",12.4,378,333,63.6,28.86,449121,2874878,"Faka Union Canal; W","Scout","","Collier",""," IB, IE, JE","Hisstopher",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{E98C2E70-2A06-464D-908A-36EBEA3B0BBA}","","","","","","","","direct",2025-02-22,"2025-02-22 1320"
"482",-81.7500267586658,26.0892467243148,"BP01-26FEB25","COSWFL",2025,"1315","Adult","Female","A",14.4,440,390,112.8,51.1,424999,2885781,"Isles of Collier","Scout","","Collier",""," IE, JE, KaK","Eddie",NA,"",NA,NA,NA,NA,NA,NA,"","","","Basking","{66AA855D-CBE9-4C85-8C5A-F69935F4572D}","","South","West","","","","","",2025-02-26,"2025-02-26 1315"
"483",-81.7500270069331,26.0892285759897,"BP02-26FEB25","COSWFL",2025,"1315","Adult","Male","A",8.2,249,215,11.7,5.3,424999,2885781,"Isles of collier ","Scout","","Collier",""," IE, JE, KaK","Eddie",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{CF3742C4-58F8-4598-A703-D4A96FFA3701}","","South","West","","","","","direct",2025-02-26,"2025-02-26 1315"
"484",-81.5248622659436,26.0232302353126,"BP01-27FEB25","COSWFL",2025,"1058","Adult","Female","A",14.5,441,390,107.8,48.9,447529,2878473,"W of Faka Union Restoration; 118 Ave","Scout","","Collier",""," IB, IE, KaK, JE, Billy Kearney","Midas",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{095B0222-5140-4D63-9230-8417A3BFFD4D}","","","","","","","","",2025-02-27,"2025-02-27 1058"
"485",-81.5244509796125,26.0499014775041,"BP02-27FEB25","COSWFL",2025,"1153","Adult","Female","A",15.1,461,406,108.6,49.2,447540,2881316,"W of Faka Union Restoration; 102 Ave","Scout","","Collier","","IB, IE, KaK, JE, Billy Kearney","George",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{967E6746-C516-446E-9D87-4DE77FE8E27B}","","","","Lincoln","","","","direct",2025-02-27,"2025-02-27 1153"
"486",-81.5244512912224,26.0499038872669,"BP03-27FEB25","COSWFL",2025,"1153","Adult","Male","A",9.9,302,262,22.5,10.2,447540,2881316,"W of Faka Union Restoration; 102 Ave","Scout","","Collier","","IB, IE, KaK, JE, Billy Kearney","George",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{E01FA282-F951-4CDB-B544-49CF016C7098}","","","","Lincoln","","","","direct",2025-02-27,"2025-02-27 1153"
"487",-81.60417939016,26.0041809798841,"BP01-28FEB25","COSWFL",2025,"1210","Adult","Female","A",16.8,512,458,144.4,65.5,439536,2876289,"N of Tamiami Trail","Scout","","Collier",""," IB, IE, KaK, JE","Nice",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{B96CE9DE-5514-447C-B62A-F8B54B072D0A}","","","","","","","","direct",2025-02-28,"2025-02-28 1210"
"488",-81.6040864408414,26.0041787532403,"BP02-28FEB25","COSWFL",2025,"1213","Adult","Male","A",10.8,330,284,29.7,13.5,439547,2876290,"N of Tamiami Trail","Scout","","Collier",""," IB, IE, KaK, JE","Nice",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{C4C7453E-B3F4-45E8-A789-8A1890D13F02}","","North","East","","","","","direct",2025-02-28,"2025-02-28 1213"
"489",-81.5440663754573,26.0601928133991,"BP04-27FEB25","COSWFL",2025,"1509","Adult","Female","A",14.5,442,395,109.2,49.5,445567,2882463,"W of Everglades Blvd; 96 Ave","Scout","","Collier",""," IB, IE, KaK, JE, Billy Kearney","Walter",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{573CD6BB-92DA-4F9C-8C8B-5F3AF2ACF4B0}","","","","","","","","direct",2025-02-28,"2025-02-28 1509"
"490",-81.5440663754573,26.0601928133991,"BP05-27FEB25","COSWFL",2025,"1509","Adult","Male","A",9.2,280,246,16.4,7.4,445567,2882463,"W of Everglades Blvd; 96 Ave","Scout","","Collier",""," IB, IE, KaK, JE, Billy Kearney","Walter",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{9BC74C68-DBD7-4EE0-9452-578354152935}","","PSRP","North","","","","","direct",2025-02-28,"2025-02-28 1509"
"491",-81.5440663754573,26.0601928133991,"BP06-27FEB25","COSWFL",2025,"1509","Adult","Male","A",9.3,282,245,15.7,7.1,445567,2882463,"W of Everglades Blvd; 96 Ave","Scout","","Collier",""," IB, IE, KaK, JE, Billy Kearney","Walter",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{FE7A0A2A-A18E-4550-BA8E-947435905E14}","","PSRP","South","","","","","direct",2025-02-28,"2025-02-28 1509"
"492",-81.6445617442063,26.0071139001825,"BP01-04MAR25","COSWFL",2025,"1029","Adult","Female","A",9.2,279,246,22.3,10.1,435499,2876632,"Eagle Island","Scout","","Collier",""," IB, IE, KaK, JE","Bobby Rubino",NA,"",NA,NA,NA,NA,NA,NA,"","","","Underground","{F0F02E81-EA6A-4F2E-A864-91C4FC6672A2}","","South","East","Ziggy","","","","direct",2025-03-04,"2025-03-04 1029"
"493",-81.4994997837252,26.0132378411157,"BP01-12MAR25","COSWFL",2025,"1219","Adult","Female","A",11.48,350,309,52.2,23.7,451614,2878842,"W of Patterson Blvd; 116 Ave","Scout","","Collier","","IB, IE, KaK, JE, Renee Stoll","Connor",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{15F559E1-511F-4D73-9568-37E68841C7EE}","YES","PSRP","South","","","","","direct",2025-03-12,"2025-03-12 1219"
"494",-81.5247604159599,26.0499968137159,"BP02-12MAR25","COSWFL",2025,"1321","Adult","Female","A",11.42,348,306,43.5,19.7,447502,2881327,"W of Faka Union Restoration; 102 Ave","Scout","","Collier","","IB, IE, KaK, JE, Renee Stoll","Dion",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{7C49A0BF-03A7-4DD6-925B-692DDEE47FD0}","","PSRP","South","George","","","","direct",2025-03-12,"2025-03-12 1321"
"495",-81.5247604159599,26.0499968137159,"BP03-12MAR25","COSWFL",2025,"1321","Adult","Male","A",10.93,333,320,40.1,18.2,447502,2881327,"W of Faka Union Restoration; 102 Ave","Scout","","Collier","","IB, IE, KaK, JE, Renee Stoll","Dion",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{E7239DF3-1708-4289-B69B-9DD7A14A1863}","","PSRP","South","George","","","","direct",2025-03-12,"2025-03-12 1321"
"496",-81.5247604159599,26.0499968137159,"BP04-12MAR25","COSWFL",2025,"1321","Adult","Male","A",10.86,331,287,29.3,13.3,447502,2881327,"W of Faka Union Restoration; 102 Ave","Scout","","Collier","","IB, IE, KaK, JE, Renee Stoll","Dion",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{7434104C-4563-48EB-A748-B618431DA5F0}","","PSRP","South","George","","","","direct",2025-03-12,"2025-03-12 1321"
